"RowID","Zipcode","Population","Median Age","Household Income","Per Capita Income","Poverty Count","Poverty Rate","State","Latitude","Longitude","GeoInfo","StandardZip","StandardZip4","ZipClass","CountySSA"
828,"93558",221.00,58.20,26029.00,21417.00,22.00,9.95,"CA",35627965,117669600,"Zip-Point","93558",,"Rural","05140"
829,"93560",20797.00,33.50,55526.00,23647.00,3705.00,17.81,"CA",34862191,118229197,"Zip-Distributive","93560",,"Rural","05140"
830,"93561",34271.00,41.80,63042.00,26497.00,4088.00,11.92,"CA",35133721,118510879,"Zip-Distributive","93561",,"Rural","05140"
831,"93562",1639.00,38.60,33333.00,23795.00,538.00,32.82,"CA",35767330,117373250,"Zip-Distributive","93562",,"Rural","05460"
832,"93563",417.00,48.90,83875.00,30861.00,33.00,7.91,"CA",34415990,117780965,"Zip-Distributive","93563",,"Frontier","05200"
833,"93591",6809.00,32.50,44487.00,14708.00,1898.00,27.87,"CA",34586671,117852307,"Zip-Distributive","93591",,"Rural","05200"
834,"93592",81.00,49.80,-666666666.00,33019.00,5.00,6.17,"CA",35759177,117376735,"Zip-Point","93592",,"Rural","05460"
835,"93601",1855.00,50.90,56455.00,24516.00,255.00,13.74,"CA",37372443,119727678,"Zip-Distributive","93601",,"Rural","05300"
836,"93602",4284.00,46.40,65136.00,28132.00,438.00,10.22,"CA",37075554,119485190,"Zip-Distributive","93602",,"Rural","05090"
837,"93603",137.00,58.60,-666666666.00,73977.00,56.00,40.87,"CA",36635705,118992691,"Zip-Distributive","93603",,"Rural","05640"
838,"93604",707.00,63.70,81036.00,55725.00,8.00,1.13,"CA",37320195,119556202,"Zip-Distributive","93604",,"Rural","05300"
839,"93605",170.00,28.30,85313.00,30455.00,0.00,0.00,"CA",37205357,119243300,"Zip-Point","93605",,"Frontier","05090"
840,"93606",774.00,26.00,30543.00,10667.00,294.00,37.98,"CA",36807449,120016568,"Zip-Point","93606",,"Rural","05090"
841,"93608",973.00,29.90,34408.00,11567.00,99.00,10.17,"CA",36502661,120390079,"Zip-Distributive","93608",,"Rural","05090"
842,"93609",5668.00,33.50,44068.00,17078.00,1588.00,28.01,"CA",36540808,119834942,"Zip-Distributive","93609",,"Rural","05090"
843,"93610",23587.00,34.20,41234.00,14714.00,4369.00,18.52,"CA",37106094,120273903,"Zip-Distributive","93610",,"Rural","05300"
844,"93611",48759.00,36.10,84028.00,32325.00,3289.00,6.74,"CA",36823066,119683506,"Zip-Distributive","93611",,"Urban","05090"
845,"93612",35625.00,32.40,40687.00,20476.00,9110.00,25.57,"CA",36813530,119709014,"Zip-Distributive","93612",,"Urban","05090"
846,"93614",11134.00,52.60,60101.00,31404.00,1677.00,15.06,"CA",37225938,119720871,"Zip-Distributive","93614",,"Rural","05300"
847,"93615",6277.00,25.60,34737.00,10983.00,2621.00,41.75,"CA",36506513,119286650,"Zip-Distributive","93615",,"Rural","05640"
848,"93616",2726.00,27.10,31448.00,14297.00,1023.00,37.52,"CA",36658097,119595060,"Zip-Distributive","93616",,"Rural","05090"
849,"93618",30754.00,29.00,41003.00,15662.00,8039.00,26.13,"CA",36541864,119393730,"Zip-Distributive","93618",,"Rural","05640"
850,"93619",34587.00,38.30,115392.00,46448.00,1492.00,4.31,"CA",36857306,119643424,"Zip-Distributive","93619",,"Rural","05090"
851,"93620",9388.00,30.50,40738.00,17528.00,2108.00,22.45,"CA",36993888,120626578,"Zip-Distributive","93620",,"Rural","05340"
852,"93621",155.00,63.00,53661.00,43850.00,19.00,12.25,"CA",36737396,119118682,"Zip-Distributive","93621",,"Rural","05090"
853,"93622",10298.00,27.80,42965.00,16004.00,2766.00,26.85,"CA",36840074,120457482,"Zip-Distributive","93622",,"Rural","05090"
854,"93623",108.00,69.50,105868.00,39518.00,0.00,0.00,"CA",37478096,119638203,"Zip-Distributive","93623",,"Frontier","05320"
855,"93624",1170.00,31.60,33352.00,9401.00,442.00,37.77,"CA",36428289,120103032,"Zip-Point","93624",,"Rural","05090"
856,"93625",7715.00,32.00,53793.00,21800.00,1614.00,20.92,"CA",36631115,119675533,"Zip-Distributive","93625",,"Rural","05090"
857,"93626",1995.00,44.10,83958.00,37059.00,161.00,8.07,"CA",37026387,119654439,"Zip-Distributive","93626",,"Rural","05090"
858,"93627",198.00,21.40,44375.00,11148.00,0.00,0.00,"CA",36487606,120169523,"Zip-Distributive","93627",,"Frontier","05090"
859,"93628",220.00,25.60,73750.00,22302.00,0.00,0.00,"CA",36788398,118907150,"Zip-Distributive","93628",,"Rural","05090"
860,"93630",20133.00,29.30,46610.00,18588.00,4350.00,21.60,"CA",36732067,120069782,"Zip-Distributive","93630",,"Rural","05090"
861,"93631",16206.00,34.00,63884.00,28901.00,2946.00,18.17,"CA",36513002,119549998,"Zip-Distributive","93631",,"Rural","05090"
862,"93633",0.00,-666666666.00,-666666666.00,-666666666.00,0.00,,"CA",36740865,118963534,"Zip-Distributive","93633",,"Frontier","05640"
863,"93634",24.00,49.40,-666666666.00,25625.00,16.00,66.66,"CA",37252252,119169980,"Zip-Distributive","93634",,"Frontier","05090"
864,"93635",40550.00,31.00,46967.00,19494.00,8623.00,21.26,"CA",37060267,120849281,"Zip-Distributive","93635",,"Rural","05340"
865,"93636",12191.00,44.80,80179.00,32794.00,1334.00,10.94,"CA",36944661,119894832,"Zip-Distributive","93636",,"Rural","05300"
866,"93637",40986.00,30.20,49937.00,19508.00,7242.00,17.66,"CA",36945592,120089294,"Zip-Distributive","93637",,"Rural","05300"
867,"93638",50453.00,28.20,37682.00,14324.00,15110.00,29.94,"CA",36984048,120048317,"Zip-Distributive","93638",,"Rural","05300"
868,"93640",12645.00,29.00,27771.00,8874.00,5674.00,44.87,"CA",36753390,120388019,"Zip-Distributive","93640",,"Rural","05090"
869,"93641",171.00,53.30,2499.00,9558.00,46.00,26.90,"CA",36690746,119045488,"Zip-Distributive","93641",,"Rural","05090"
870,"93643",2915.00,44.60,53889.00,28035.00,392.00,13.44,"CA",37223343,119509891,"Zip-Distributive","93643",,"Rural","05300"
871,"93644",8252.00,54.20,49034.00,26458.00,1581.00,19.15,"CA",37334061,119647670,"Zip-Distributive","93644",,"Rural","05300"
872,"93645",239.00,40.50,-666666666.00,72655.00,9.00,3.76,"CA",37128223,119694523,"Zip-Distributive","93645",,"Rural","05300"
873,"93646",10959.00,26.80,26434.00,10377.00,4745.00,43.29,"CA",36629094,119309552,"Zip-Distributive","93646",,"Rural","05090"
874,"93647",11387.00,26.60,30987.00,10829.00,4038.00,35.46,"CA",36555544,119281601,"Zip-Distributive","93647",,"Rural","05640"
875,"93648",16018.00,26.30,31653.00,11297.00,6406.00,39.99,"CA",36608509,119535442,"Zip-Distributive","93648",,"Rural","05090"
876,"93650",3863.00,37.80,36106.00,16067.00,1063.00,27.51,"CA",36842210,119797372,"Zip-Distributive","93650",,"Urban","05090"
877,"93651",1743.00,50.90,100952.00,42511.00,21.00,1.20,"CA",37000834,119519123,"Zip-Distributive","93651",,"Rural","05090"
878,"93652",373.00,33.60,36750.00,12819.00,149.00,39.94,"CA",36596111,119903391,"Zip-Distributive","93652",,"Rural","05090"
879,"93653",1324.00,53.70,63125.00,31106.00,95.00,7.17,"CA",37212034,119906017,"Zip-Distributive","93653",,"Frontier","05300"
880,"93654",31093.00,31.90,44151.00,18324.00,7591.00,24.41,"CA",36596908,119440765,"Zip-Distributive","93654",,"Rural","05090"
881,"93656",7345.00,29.70,49530.00,14627.00,1872.00,25.48,"CA",36435754,119868104,"Zip-Distributive","93656",,"Rural","05090"
882,"93657",35093.00,34.40,51209.00,20603.00,8936.00,25.46,"CA",36715396,119556610,"Zip-Distributive","93657",,"Rural","05090"
883,"93660",4360.00,24.60,28500.00,10181.00,1782.00,40.87,"CA",36599938,120169191,"Zip-Distributive","93660",,"Rural","05090"
884,"93662",30454.00,31.70,42027.00,17050.00,7304.00,23.98,"CA",36571983,119613818,"Zip-Distributive","93662",,"Rural","05090"
885,"93664",486.00,57.60,110833.00,56726.00,19.00,3.90,"CA",37061814,119338777,"Zip-Distributive","93664",,"Frontier","05090"
886,"93665",882.00,40.40,37299.00,11720.00,69.00,7.82,"CA",36985693,120627804,"Zip-Point","93665",,"Rural","05340"
887,"93666",1117.00,21.30,26932.00,8201.00,708.00,63.38,"CA",36540267,119388620,"Zip-Point","93666",,"Rural","05640"
888,"93667",2877.00,40.80,64856.00,27198.00,359.00,12.47,"CA",36977232,119385775,"Zip-Distributive","93667",,"Rural","05090"
889,"93668",1018.00,43.00,38162.00,19016.00,305.00,29.96,"CA",36648248,120254054,"Zip-Distributive","93668",,"Rural","05090"
890,"93669",160.00,69.40,36667.00,24787.00,14.00,8.75,"CA",37272797,119538462,"Zip-Distributive","93669",,"Rural","05300"
891,"93673",834.00,29.40,37031.00,11799.00,333.00,39.92,"CA",36453484,119487406,"Zip-Point","93673",,"Rural","05640"
892,"93675",3248.00,50.10,70275.00,29240.00,277.00,8.52,"CA",36715014,119187478,"Zip-Distributive","93675",,"Rural","05090"
893,"93701",10011.00,25.10,17371.00,8814.00,6036.00,60.29,"CA",36747655,119787200,"Zip-Distributive","93701",,"Urban","05090"
894,"93702",44650.00,27.50,25517.00,10464.00,20825.00,46.64,"CA",36738630,119754393,"Zip-Distributive","93702",,"Urban","05090"
895,"93703",33143.00,28.80,27873.00,13651.00,13430.00,40.52,"CA",36765953,119764516,"Zip-Distributive","93703",,"Urban","05090"
896,"93704",28491.00,37.50,55918.00,28875.00,5147.00,18.06,"CA",36796696,119802324,"Zip-Distributive","93704",,"Urban","05090"
897,"93705",38315.00,29.50,35009.00,15644.00,13486.00,35.19,"CA",36787285,119829467,"Zip-Distributive","93705",,"Urban","05090"
898,"93706",40471.00,28.40,30176.00,13041.00,16933.00,41.83,"CA",36708778,119813423,"Zip-Distributive","93706",,"Rural","05090"
899,"93710",32410.00,28.10,47723.00,21892.00,8483.00,26.17,"CA",36818568,119766010,"Zip-Distributive","93710",,"Urban","05090"
900,"93711",37173.00,44.50,71028.00,45255.00,3636.00,9.78,"CA",36824719,119831897,"Zip-Distributive","93711",,"Urban","05090"
901,"93720",46813.00,38.00,80223.00,38831.00,4457.00,9.52,"CA",36861352,119756894,"Zip-Distributive","93720",,"Urban","05090"
902,"93721",7182.00,35.10,25056.00,15239.00,1757.00,24.46,"CA",36734730,119785598,"Zip-Distributive","93721",,"Urban","05090"
903,"93722",84481.00,30.20,54137.00,20839.00,18513.00,21.91,"CA",36807796,119877205,"Zip-Distributive","93722",,"Urban","05090"
904,"93723",12246.00,36.80,71861.00,31146.00,1058.00,8.63,"CA",36804518,119909752,"Zip-Distributive","93723",,"Rural","05090"
905,"93725",27239.00,27.90,41288.00,14577.00,7789.00,28.59,"CA",36680367,119742642,"Zip-Distributive","93725",,"Rural","05090"
906,"93726",42610.00,27.90,34295.00,15774.00,13495.00,31.67,"CA",36794098,119765661,"Zip-Distributive","93726",,"Urban","05090"
907,"93727",81118.00,29.70,50781.00,20392.00,19217.00,23.69,"CA",36745810,119704695,"Zip-Distributive","93727",,"Urban","05090"
908,"93728",15945.00,30.20,34887.00,18210.00,5743.00,36.01,"CA",36756269,119816477,"Zip-Distributive","93728",,"Urban","05090"
909,"93730",11693.00,40.70,118487.00,53830.00,301.00,2.57,"CA",36889980,119761627,"Zip-Distributive","93730",,"Suburban","05090"
910,"93901",27624.00,35.70,58092.00,27174.00,4258.00,15.41,"CA",36667109,121653726,"Zip-Distributive","93901",,"Suburban","05370"
911,"93905",61251.00,27.10,45962.00,13521.00,13416.00,21.90,"CA",36681431,121617874,"Zip-Distributive","93905",,"Urban","05370"
912,"93906",65464.00,31.10,61192.00,21197.00,8364.00,12.77,"CA",36712637,121642094,"Zip-Distributive","93906",,"Urban","05370"
913,"93907",22171.00,38.30,73226.00,30397.00,2578.00,11.62,"CA",36751746,121662291,"Zip-Distributive","93907",,"Rural","05370"
914,"93908",11490.00,50.00,127070.00,61361.00,467.00,4.06,"CA",36605586,121671734,"Zip-Distributive","93908",,"Rural","05370"
915,"93920",1271.00,37.20,53125.00,29082.00,194.00,15.26,"CA",36182989,121700410,"Zip-Distributive","93920",,"Frontier","05370"
916,"93921",3485.00,54.70,88065.00,55547.00,205.00,5.88,"CA",36539482,121905962,"Zip-Point","93921",,"Rural","05370"
917,"93923",12787.00,59.00,92778.00,70346.00,967.00,7.56,"CA",36538133,121902536,"Zip-Distributive","93923",,"Rural","05370"
918,"93924",6013.00,55.20,96458.00,59447.00,280.00,4.65,"CA",36478270,121724546,"Zip-Distributive","93924",,"Rural","05370"
919,"93925",1913.00,32.10,55729.00,19042.00,357.00,18.66,"CA",36570343,121516502,"Zip-Distributive","93925",,"Rural","05370"
920,"93926",9505.00,28.50,52298.00,16385.00,1840.00,19.35,"CA",36507411,121443777,"Zip-Distributive","93926",,"Rural","05370"
921,"93927",18612.00,26.90,51987.00,15417.00,3709.00,19.92,"CA",36315918,121252234,"Zip-Distributive","93927",,"Rural","05370"
922,"93928",401.00,21.70,-666666666.00,20880.00,0.00,0.00,"CA",35968039,121175682,"Zip-Point","93928",,"Frontier","05370"
923,"93930",16914.00,30.20,42614.00,16823.00,4153.00,24.55,"CA",36200991,121129833,"Zip-Distributive","93930",,"Rural","05370"
924,"93932",782.00,25.90,34583.00,14999.00,275.00,35.16,"CA",35936742,121072335,"Zip-Distributive","93932",,"Frontier","05370"
925,"93933",24388.00,35.90,61300.00,27253.00,3653.00,14.97,"CA",36679702,121789483,"Zip-Distributive","93933",,"Suburban","05370"
926,"93940",32554.00,39.30,77240.00,44902.00,3059.00,9.39,"CA",36594394,121879710,"Zip-Distributive","93940",,"Suburban","05370"
927,"93943",0.00,-666666666.00,-666666666.00,-666666666.00,0.00,,"CA",36597959,121869468,"Zip-Distributive","93943",,"Rural","05370"
928,"93950",15650.00,49.10,81000.00,48643.00,1038.00,6.63,"CA",36617741,121922515,"Zip-Distributive","93950",,"Urban","05370"
929,"93953",4490.00,57.80,130833.00,72051.00,390.00,8.68,"CA",36577271,121945335,"Zip-Distributive","93953",,"Rural","05370"
930,"93954",346.00,34.80,57500.00,16095.00,58.00,16.76,"CA",36128520,121017884,"Zip-Point","93954",,"Rural","05370"
931,"93955",34614.00,32.00,57667.00,22927.00,5001.00,14.44,"CA",36614732,121831434,"Zip-Distributive","93955",,"Urban","05370"
932,"93960",26788.00,36.50,54775.00,13629.00,2374.00,8.86,"CA",36428835,121325658,"Zip-Distributive","93960",,"Rural","05370"
933,"93962",562.00,47.20,90658.00,33855.00,0.00,0.00,"CA",36626500,121646983,"Zip-Distributive","93962",,"Urban","05370"
934,"94002",27213.00,39.60,125546.00,65443.00,1198.00,4.40,"CA",37516572,122290410,"Zip-Distributive","94002",,"Urban","05510"
935,"94005",4642.00,44.60,109632.00,57652.00,192.00,4.13,"CA",37685003,122402251,"Zip-Distributive","94005",,"Rural","05510"
936,"94010",42889.00,42.30,135283.00,84477.00,2159.00,5.03,"CA",37582058,122362413,"Zip-Distributive","94010",,"Urban","05510"
937,"94014",49354.00,38.40,85622.00,29365.00,4159.00,8.42,"CA",37698953,122454615,"Zip-Distributive","94014",,"Urban","05510"
938,"94015",64580.00,39.20,86940.00,34142.00,5792.00,8.96,"CA",37680545,122478911,"Zip-Distributive","94015",,"Urban","05510"
939,"94019",20521.00,45.50,119832.00,63244.00,1118.00,5.44,"CA",37467302,122436207,"Zip-Distributive","94019",,"Rural","05510"
940,"94020",1492.00,53.80,92386.00,64255.00,184.00,12.33,"CA",37297835,122262336,"Zip-Distributive","94020",,"Rural","05510"
941,"94021",212.00,29.10,-666666666.00,28790.00,95.00,44.81,"CA",37271689,122298234,"Zip-Distributive","94021",,"Rural","05510"
942,"94022",19568.00,47.80,208984.00,116957.00,810.00,4.13,"CA",37375427,122120554,"Zip-Distributive","94022",,"Suburban","05530"
943,"94024",23690.00,46.70,220970.00,98343.00,689.00,2.90,"CA",37352155,122091398,"Zip-Distributive","94024",,"Suburban","05530"
944,"94025",42016.00,38.00,139833.00,76440.00,3304.00,7.86,"CA",37451995,122183697,"Zip-Distributive","94025",,"Urban","05510"
945,"94027",7371.00,49.10,250001.00,145589.00,238.00,3.22,"CA",37458280,122192662,"Zip-Distributive","94027",,"Suburban","05510"
946,"94028",7051.00,52.50,244671.00,126049.00,179.00,2.53,"CA",37379104,122206662,"Zip-Distributive","94028",,"Rural","05510"
947,"94030",22763.00,44.60,109813.00,51960.00,1060.00,4.65,"CA",37602393,122400987,"Zip-Distributive","94030",,"Urban","05510"
948,"94037",2909.00,51.80,104607.00,48241.00,115.00,3.95,"CA",37541479,122507035,"Zip-Distributive","94037",,"Urban","05510"
949,"94038",3805.00,38.50,136328.00,54876.00,162.00,4.25,"CA",37524774,122512194,"Zip-Distributive","94038",,"Rural","05510"
950,"94040",35470.00,35.10,120028.00,66200.00,3275.00,9.23,"CA",37387150,122088365,"Zip-Distributive","94040",,"Urban","05530"
951,"94041",14471.00,34.20,121650.00,68595.00,904.00,6.24,"CA",37389960,122081249,"Zip-Distributive","94041",,"Urban","05530"
952,"94043",30667.00,35.60,118355.00,66429.00,2096.00,6.83,"CA",37405298,122078114,"Zip-Distributive","94043",,"Urban","05530"
953,"94044",39141.00,42.20,106959.00,47898.00,1918.00,4.90,"CA",37620634,122486682,"Zip-Distributive","94044",,"Suburban","05510"
954,"94060",1544.00,43.50,-666666666.00,34672.00,424.00,27.46,"CA",37216475,122349776,"Zip-Distributive","94060",,"Rural","05510"
955,"94061",39473.00,37.90,99230.00,48757.00,2689.00,6.81,"CA",37466088,122229237,"Zip-Distributive","94061",,"Urban","05510"
956,"94062",27350.00,44.60,146450.00,86053.00,1641.00,6.00,"CA",37439511,122257453,"Zip-Distributive","94062",,"Rural","05510"
957,"94063",33999.00,32.60,64720.00,26347.00,6271.00,18.44,"CA",37482320,122216799,"Zip-Distributive","94063",,"Suburban","05510"
958,"94065",12794.00,42.00,160313.00,76758.00,449.00,3.50,"CA",37535961,122249692,"Zip-Distributive","94065",,"Urban","05510"
959,"94066",43097.00,39.30,94657.00,41559.00,2181.00,5.06,"CA",37623921,122425219,"Zip-Distributive","94066",,"Urban","05510"
960,"94070",30745.00,42.20,153291.00,77413.00,878.00,2.85,"CA",37502698,122261905,"Zip-Distributive","94070",,"Urban","05510"
961,"94074",215.00,27.90,-666666666.00,77761.00,37.00,17.20,"CA",37301537,122381341,"Zip-Distributive","94074",,"Rural","05510"
962,"94080",67423.00,39.00,92089.00,36134.00,4890.00,7.25,"CA",37654936,122420377,"Zip-Distributive","94080",,"Urban","05510"
963,"94085",23395.00,31.60,103595.00,48796.00,1960.00,8.37,"CA",37389142,122017599,"Zip-Distributive","94085",,"Urban","05530"
964,"94086",49235.00,34.00,118576.00,57850.00,3287.00,6.67,"CA",37373693,122028309,"Zip-Distributive","94086",,"Urban","05530"
965,"94087",57178.00,39.20,137652.00,63718.00,2704.00,4.72,"CA",37352005,122033771,"Zip-Distributive","94087",,"Urban","05530"
966,"94089",22135.00,37.20,101869.00,46133.00,2005.00,9.05,"CA",37403462,122000292,"Zip-Distributive","94089",,"Suburban","05530"
967,"94102",30140.00,41.50,33552.00,43488.00,6957.00,23.08,"CA",37781539,122416571,"Zip-Distributive","94102",,"Urban","05480"
968,"94103",26990.00,38.80,49052.00,55807.00,5870.00,21.74,"CA",37773514,122411919,"Zip-Distributive","94103",,"Urban","05480"
969,"94104",436.00,51.30,48429.00,64267.00,84.00,19.26,"CA",37791052,122401930,"Zip-Distributive","94104",,"Urban","05480"
970,"94105",7675.00,37.60,199364.00,154723.00,733.00,9.55,"CA",37790378,122396761,"Zip-Distributive","94105",,"Urban","05480"
971,"94107",29920.00,35.90,143467.00,87735.00,3391.00,11.33,"CA",37775147,122397505,"Zip-Distributive","94107",,"Urban","05480"
972,"94108",14856.00,42.80,55341.00,51359.00,3178.00,21.39,"CA",37790744,122407965,"Zip-Distributive","94108",,"Urban","05480"
973,"94109",56587.00,36.90,79979.00,75460.00,6718.00,11.87,"CA",37792514,122419918,"Zip-Distributive","94109",,"Urban","05480"
974,"94110",73737.00,36.60,109747.00,59660.00,7321.00,9.92,"CA",37751290,122417236,"Zip-Distributive","94110",,"Urban","05480"
975,"94111",3356.00,46.10,99464.00,88610.00,661.00,19.69,"CA",37794644,122399651,"Zip-Distributive","94111",,"Urban","05480"
976,"94112",85373.00,41.40,82692.00,31905.00,7750.00,9.07,"CA",37721453,122440184,"Zip-Distributive","94112",,"Urban","05480"
977,"94114",34561.00,40.40,143902.00,100685.00,2075.00,6.00,"CA",37759593,122433753,"Zip-Distributive","94114",,"Urban","05480"
978,"94115",35751.00,36.00,103625.00,76686.00,4531.00,12.67,"CA",37785152,122434759,"Zip-Distributive","94115",,"Urban","05480"
979,"94116",47708.00,42.90,101746.00,50165.00,4006.00,8.39,"CA",37742634,122485487,"Zip-Distributive","94116",,"Urban","05480"
980,"94117",43610.00,33.60,132979.00,76623.00,3464.00,7.94,"CA",37771015,122442105,"Zip-Distributive","94117",,"Urban","05480"
981,"94118",41417.00,37.40,102021.00,65842.00,3930.00,9.48,"CA",37780672,122458861,"Zip-Distributive","94118",,"Urban","05480"
982,"94121",43638.00,43.70,87001.00,52321.00,3913.00,8.96,"CA",37778027,122488235,"Zip-Distributive","94121",,"Urban","05480"
983,"94122",62516.00,39.50,102838.00,51615.00,5924.00,9.47,"CA",37758708,122481104,"Zip-Distributive","94122",,"Urban","05480"
984,"94123",25461.00,34.40,134809.00,104926.00,1182.00,4.64,"CA",37800606,122434229,"Zip-Distributive","94123",,"Urban","05480"
985,"94124",35492.00,35.30,55823.00,26061.00,7529.00,21.21,"CA",37733544,122391974,"Zip-Distributive","94124",,"Urban","05480"
986,"94127",21093.00,45.00,151094.00,72905.00,1065.00,5.04,"CA",37733599,122463756,"Zip-Distributive","94127",,"Urban","05480"
987,"94128",126.00,53.20,-666666666.00,13552.00,73.00,57.93,"CA",37622629,122395873,"Zip-Distributive","94128",,"Rural","05510"
988,"94129",4019.00,29.40,190167.00,81974.00,122.00,3.03,"CA",37798277,122461578,"Zip-Distributive","94129",,"Suburban","05480"
989,"94130",3129.00,25.80,52143.00,18012.00,1561.00,49.88,"CA",37822809,122375808,"Zip-Distributive","94130",,"Urban","05480"
990,"94131",29056.00,41.50,119924.00,75754.00,1676.00,5.76,"CA",37744069,122438613,"Zip-Distributive","94131",,"Urban","05480"
991,"94132",31155.00,33.20,72970.00,34028.00,5124.00,16.44,"CA",37721935,122480913,"Zip-Distributive","94132",,"Urban","05480"
992,"94133",26942.00,43.00,66422.00,58461.00,4314.00,16.01,"CA",37800627,122410571,"Zip-Distributive","94133",,"Urban","05480"
993,"94134",43074.00,40.20,71352.00,28790.00,5048.00,11.71,"CA",37721374,122409759,"Zip-Distributive","94134",,"Urban","05480"
994,"94158",6547.00,34.10,133981.00,80872.00,945.00,14.43,"CA",37772436,122392796,"Zip-Distributive","94158",,"Urban","05480"
995,"94301",17137.00,42.80,146488.00,98138.00,1295.00,7.55,"CA",37443679,122153657,"Zip-Distributive","94301",,"Urban","05530"
996,"94303",47850.00,33.70,98361.00,44943.00,4901.00,10.24,"CA",37448804,122131685,"Zip-Distributive","94303",,"Urban","05530"
997,"94304",3829.00,38.80,103648.00,91987.00,319.00,8.33,"CA",37436848,122173030,"Zip-Distributive","94304",,"Rural","05530"
998,"94305",15343.00,22.00,61173.00,33299.00,1491.00,9.71,"CA",37425219,122169540,"Zip-Distributive","94305",,"Urban","05530"
999,"94306",27902.00,41.30,125553.00,71677.00,1477.00,5.29,"CA",37420637,122133388,"Zip-Distributive","94306",,"Urban","05530"
1000,"94401",36145.00,36.20,81608.00,39001.00,4446.00,12.30,"CA",37572890,122323222,"Zip-Distributive","94401",,"Urban","05510"
1001,"94402",25163.00,41.60,140186.00,73559.00,1126.00,4.47,"CA",37554569,122321444,"Zip-Distributive","94402",,"Urban","05510"
1002,"94403",43393.00,39.00,112935.00,55475.00,2595.00,5.98,"CA",37538831,122299344,"Zip-Distributive","94403",,"Urban","05510"
1003,"94404",36573.00,40.80,134056.00,65957.00,1365.00,3.73,"CA",37556049,122266366,"Zip-Distributive","94404",,"Urban","05510"
1004,"94501",63762.00,40.50,81626.00,45122.00,6738.00,10.56,"CA",37769310,122259887,"Zip-Distributive","94501",,"Urban","05000"
1005,"94502",14484.00,43.40,122368.00,56505.00,357.00,2.46,"CA",37733343,122242083,"Zip-Distributive","94502",,"Urban","05000"
1006,"94503",20371.00,36.40,91802.00,32330.00,1681.00,8.25,"CA",38175638,122250540,"Zip-Distributive","94503",,"Rural","05380"
1007,"94505",15780.00,41.80,114886.00,46027.00,1227.00,7.77,"CA",37890873,121608345,"Zip-Distributive","94505",,"Rural","05060"
1008,"94506",24895.00,44.10,186378.00,76341.00,729.00,2.92,"CA",37802308,121914617,"Zip-Distributive","94506",,"Suburban","05060"
1009,"94507",15829.00,49.00,202336.00,91484.00,387.00,2.44,"CA",37855864,122015570,"Zip-Distributive","94507",,"Suburban","05060"
1010,"94508",4176.00,30.40,80795.00,31761.00,245.00,5.86,"CA",38570345,122442825,"Zip-Distributive","94508",,"Rural","05380"
1011,"94509",66741.00,35.40,58823.00,24592.00,11974.00,17.94,"CA",38000789,121812358,"Zip-Distributive","94509",,"Urban","05060"
1012,"94510",28043.00,44.90,95291.00,47711.00,2023.00,7.21,"CA",38066164,122161145,"Zip-Distributive","94510",,"Rural","05580"
1013,"94511",2379.00,52.80,36167.00,28749.00,262.00,11.01,"CA",38016162,121640563,"Zip-Distributive","94511",,"Rural","05060"
1014,"94512",94.00,28.50,-666666666.00,42507.00,0.00,0.00,"CA",38132620,121871033,"Zip-Distributive","94512",,"Frontier","05580"
1015,"94513",61300.00,39.10,96827.00,36342.00,4731.00,7.71,"CA",37932615,121703210,"Zip-Distributive","94513",,"Rural","05060"
1016,"94514",1593.00,32.90,72875.00,35140.00,179.00,11.23,"CA",37869217,121640729,"Zip-Distributive","94514",,"Rural","05060"
1017,"94515",7785.00,43.50,68603.00,47978.00,800.00,10.27,"CA",38590667,122590027,"Zip-Distributive","94515",,"Rural","05380"
1018,"94516",128.00,44.50,88500.00,46011.00,5.00,3.90,"CA",37831846,122167997,"Zip-Point","94516",,"Rural","05060"
1019,"94517",13244.00,45.60,140361.00,56878.00,388.00,2.92,"CA",37924185,121920976,"Zip-Distributive","94517",,"Rural","05060"
1020,"94518",27967.00,41.60,84896.00,37631.00,2342.00,8.37,"CA",37950580,122027620,"Zip-Distributive","94518",,"Urban","05060"
1021,"94519",19101.00,39.50,79390.00,33791.00,2297.00,12.02,"CA",37980118,122014399,"Zip-Distributive","94519",,"Urban","05060"
1022,"94520",39027.00,33.40,52082.00,23931.00,7078.00,18.13,"CA",37977882,122037867,"Zip-Distributive","94520",,"Suburban","05060"
1023,"94521",43850.00,40.70,94637.00,42598.00,2680.00,6.11,"CA",37958045,121973701,"Zip-Distributive","94521",,"Suburban","05060"
1024,"94523",34905.00,39.40,100889.00,50181.00,2780.00,7.96,"CA",37949406,122070810,"Zip-Distributive","94523",,"Urban","05060"
1025,"94525",3142.00,46.70,79886.00,41995.00,288.00,9.16,"CA",38050291,122220187,"Zip-Distributive","94525",,"Suburban","05060"
1026,"94526",32850.00,46.80,141761.00,73912.00,1191.00,3.62,"CA",37813950,121984194,"Zip-Distributive","94526",,"Suburban","05060"
1027,"94528",552.00,70.80,-666666666.00,76747.00,0.00,0.00,"CA",37836068,121956143,"Zip-Distributive","94528",,"Suburban","05060"
1028,"94530",25289.00,42.90,96192.00,50480.00,2247.00,8.88,"CA",37914242,122305937,"Zip-Distributive","94530",,"Urban","05060"
1029,"94531",43285.00,34.60,93466.00,30996.00,3979.00,9.19,"CA",37970698,121775385,"Zip-Distributive","94531",,"Suburban","05060"
